julian_day,temperature,date
2442894,1360.9386,1976-04-25 12:00:00
2442895,1360.894,1976-04-26 12:00:00
2442896,1360.9124,1976-04-27 12:00:00
2442897,1360.9139,1976-04-28 12:00:00
2442898,1360.886,1976-04-29 12:00:00
2442899,1360.7863,1976-04-30 12:00:00
2442900,1360.8825,1976-05-01 12:00:00
2442901,1360.9553,1976-05-02 12:00:00
2442902,1360.985,1976-05-03 12:00:00
2442903,1361.0025,1976-05-04 12:00:00
2442904,1360.9719,1976-05-05 12:00:00
2442905,1360.959,1976-05-06 12:00:00
2442906,1360.9308,1976-05-07 12:00:00
2442907,1360.9184,1976-05-08 12:00:00
2442908,1360.92,1976-05-09 12:00:00
2442909,1360.9231,1976-05-10 12:00:00
2442910,1360.917,1976-05-11 12:00:00
2442911,1360.9223,1976-05-12 12:00:00
2442912,1360.9139,1976-05-13 12:00:00
2442913,1360.957,1976-05-14 12:00:00
2442914,1360.9769,1976-05-15 12:00:00
2442915,1361.0053,1976-05-16 12:00:00
2442916,1361.031,1976-05-17 12:00:00
2442917,1361.027,1976-05-18 12:00:00
2442918,1361.0144,1976-05-19 12:00:00
2442919,1361.0143,1976-05-20 12:00:00
2442920,1361.003,1976-05-21 12:00:00
2442921,1360.9983,1976-05-22 12:00:00
2442922,1360.9854,1976-05-23 12:00:00
2442923,1360.9765,1976-05-24 12:00:00
2442924,1360.9695,1976-05-25 12:00:00
2442925,1360.9666,1976-05-26 12:00:00
2442926,1360.9597,1976-05-27 12:00:00
2442927,1360.9597,1976-05-28 12:00:00
2442928,1360.95,1976-05-29 12:00:00
2442929,1360.95,1976-05-30 12:00:00
2442930,1360.9501,1976-05-31 12:00:00
2442931,1360.95,1976-06-01 12:00:00
2442932,1360.9402,1976-06-02 12:00:00
2442933,1360.9402,1976-06-03 12:00:00
2442934,1360.95,1976-06-04 12:00:00
2442935,1360.9501,1976-06-05 12:00:00
2442936,1360.9502,1976-06-06 12:00:00
2442937,1360.9599,1976-06-07 12:00:00
2442938,1360.9445,1976-06-08 12:00:00
2442939,1360.9467,1976-06-09 12:00:00
2442940,1360.967,1976-06-10 12:00:00
2442941,1360.9387,1976-06-11 12:00:00
2442942,1360.9572,1976-06-12 12:00:00
2442943,1360.9748,1976-06-13 12:00:00
2442944,1360.9776,1976-06-14 12:00:00
2442945,1360.9829,1976-06-15 12:00:00
2442946,1360.971,1976-06-16 12:00:00
2442947,1360.8941,1976-06-17 12:00:00
2442948,1360.8704,1976-06-18 12:00:00
2442949,1360.9094,1976-06-19 12:00:00
2442950,1360.9573,1976-06-20 12:00:00
2442951,1360.9652,1976-06-21 12:00:00
2442952,1360.9797,1976-06-22 12:00:00
2442953,1360.9546,1976-06-23 12:00:00
2442954,1360.9471,1976-06-24 12:00:00
2442955,1360.9409,1976-06-25 12:00:00
2442956,1360.9324,1976-06-26 12:00:00
2442957,1360.9361,1976-06-27 12:00:00
2442958,1360.91,1976-06-28 12:00:00
2442959,1360.9106,1976-06-29 12:00:00
2442960,1360.9004,1976-06-30 12:00:00
2442961,1360.913,1976-07-01 12:00:00
2442962,1360.9395,1976-07-02 12:00:00
2442963,1360.9448,1976-07-03 12:00:00
2442964,1360.9437,1976-07-04 12:00:00
2442965,1360.9499,1976-07-05 12:00:00
2442966,1360.9433,1976-07-06 12:00:00
2442967,1360.955,1976-07-07 12:00:00
2442968,1360.9586,1976-07-08 12:00:00
2442969,1360.9684,1976-07-09 12:00:00
2442970,1360.9647,1976-07-10 12:00:00
2442971,1360.9647,1976-07-11 12:00:00
2442972,1360.9689,1976-07-12 12:00:00
2442973,1360.9741,1976-07-13 12:00:00
2442974,1360.984,1976-07-14 12:00:00
2442975,1360.9841,1976-07-15 12:00:00
2442976,1360.988,1976-07-16 12:00:00
2442977,1360.9781,1976-07-17 12:00:00
2442978,1360.9783,1976-07-18 12:00:00
2442979,1360.9782,1976-07-19 12:00:00
2442980,1360.9802,1976-07-20 12:00:00
2442981,1360.9803,1976-07-21 12:00:00
2442982,1360.9803,1976-07-22 12:00:00
2442983,1360.9848,1976-07-23 12:00:00
2442984,1360.9849,1976-07-24 12:00:00
2442985,1360.9797,1976-07-25 12:00:00
2442986,1360.9797,1976-07-26 12:00:00
2442987,1360.9896,1976-07-27 12:00:00
2442988,1360.9896,1976-07-28 12:00:00
2442989,1360.9896,1976-07-29 12:00:00
2442990,1360.9995,1976-07-30 12:00:00
2442991,1361.017,1976-07-31 12:00:00
2442992,1361.0074,1976-08-01 12:00:00
2442993,1360.9418,1976-08-02 12:00:00
2442994,1360.8979,1976-08-03 12:00:00
2442995,1360.8508,1976-08-04 12:00:00
2442996,1360.8107,1976-08-05 12:00:00
2442997,1360.7833,1976-08-06 12:00:00
2442998,1360.7891,1976-08-07 12:00:00
2442999,1360.7355,1976-08-08 12:00:00
2443000,1360.8027,1976-08-09 12:00:00
2443001,1360.8004,1976-08-10 12:00:00
2443002,1360.8714,1976-08-11 12:00:00
2443003,1360.9359,1976-08-12 12:00:00
2443004,1360.9784,1976-08-13 12:00:00
2443005,1361.0448,1976-08-14 12:00:00
2443006,1361.0284,1976-08-15 12:00:00
2443007,1361.0265,1976-08-16 12:00:00
2443008,1360.9998,1976-08-17 12:00:00
2443009,1360.9558,1976-08-18 12:00:00
2443010,1360.9963,1976-08-19 12:00:00
2443011,1361.0049,1976-08-20 12:00:00
2443012,1361.0093,1976-08-21 12:00:00
2443013,1360.9828,1976-08-22 12:00:00
2443014,1360.9806,1976-08-23 12:00:00
2443015,1360.9754,1976-08-24 12:00:00
2443016,1360.9969,1976-08-25 12:00:00
2443017,1361.0008,1976-08-26 12:00:00
2443018,1361.018,1976-08-27 12:00:00
2443019,1361.0204,1976-08-28 12:00:00
2443020,1360.9843,1976-08-29 12:00:00
2443021,1360.9614,1976-08-30 12:00:00
2443022,1360.9214,1976-08-31 12:00:00
2443023,1360.8892,1976-09-01 12:00:00
2443024,1360.8825,1976-09-02 12:00:00
2443025,1360.9042,1976-09-03 12:00:00
2443026,1360.8794,1976-09-04 12:00:00
2443027,1360.9226,1976-09-05 12:00:00
2443028,1360.9253,1976-09-06 12:00:00
2443029,1360.9352,1976-09-07 12:00:00
2443030,1360.9551,1976-09-08 12:00:00
2443031,1360.9851,1976-09-09 12:00:00
2443032,1360.9492,1976-09-10 12:00:00
2443033,1360.8939,1976-09-11 12:00:00
2443034,1360.945,1976-09-12 12:00:00
2443035,1360.9998,1976-09-13 12:00:00
2443036,1361.0285,1976-09-14 12:00:00
2443037,1361.0424,1976-09-15 12:00:00
2443038,1361.0603,1976-09-16 12:00:00
2443039,1361.0516,1976-09-17 12:00:00
2443040,1361.0506,1976-09-18 12:00:00
2443041,1361.014,1976-09-19 12:00:00
2443042,1361.0256,1976-09-20 12:00:00
2443043,1361.0157,1976-09-21 12:00:00
2443044,1361.0156,1976-09-22 12:00:00
2443045,1360.986,1976-09-23 12:00:00
2443046,1360.9925,1976-09-24 12:00:00
2443047,1360.9812,1976-09-25 12:00:00
2443048,1360.9385,1976-09-26 12:00:00
2443049,1360.919,1976-09-27 12:00:00
2443050,1360.8721,1976-09-28 12:00:00
2443051,1360.8716,1976-09-29 12:00:00
2443052,1360.8559,1976-09-30 12:00:00
2443053,1360.8197,1976-10-01 12:00:00
2443054,1360.8398,1976-10-02 12:00:00
2443055,1360.8143,1976-10-03 12:00:00
2443056,1360.8997,1976-10-04 12:00:00
2443057,1360.9543,1976-10-05 12:00:00
2443058,1360.9748,1976-10-06 12:00:00
2443059,1361.009,1976-10-07 12:00:00
2443060,1360.9691,1976-10-08 12:00:00
2443061,1360.9789,1976-10-09 12:00:00
2443062,1361.0234,1976-10-10 12:00:00
2443063,1361.025,1976-10-11 12:00:00
2443064,1360.9976,1976-10-12 12:00:00
2443065,1360.9959,1976-10-13 12:00:00
2443066,1360.9697,1976-10-14 12:00:00
2443067,1360.9395,1976-10-15 12:00:00
2443068,1360.9273,1976-10-16 12:00:00
2443069,1360.9355,1976-10-17 12:00:00
2443070,1360.9416,1976-10-18 12:00:00
2443071,1360.9943,1976-10-19 12:00:00
2443072,1360.9919,1976-10-20 12:00:00
2443073,1361.0125,1976-10-21 12:00:00
2443074,1361.0342,1976-10-22 12:00:00
2443075,1360.9381,1976-10-23 12:00:00
2443076,1360.9133,1976-10-24 12:00:00
2443077,1360.9038,1976-10-25 12:00:00
2443078,1360.871,1976-10-26 12:00:00
2443079,1360.9,1976-10-27 12:00:00
2443080,1360.9832,1976-10-28 12:00:00
2443081,1360.9843,1976-10-29 12:00:00
2443082,1360.9791,1976-10-30 12:00:00
2443083,1360.9886,1976-10-31 12:00:00
2443084,1360.9783,1976-11-01 12:00:00
2443085,1360.9764,1976-11-02 12:00:00
2443086,1360.9791,1976-11-03 12:00:00
2443087,1360.9889,1976-11-04 12:00:00
2443088,1360.989,1976-11-05 12:00:00
2443089,1360.9889,1976-11-06 12:00:00
2443090,1360.9791,1976-11-07 12:00:00
2443091,1360.9791,1976-11-08 12:00:00
2443092,1360.9792,1976-11-09 12:00:00
2443093,1360.9888,1976-11-10 12:00:00
2443094,1360.989,1976-11-11 12:00:00
2443095,1360.989,1976-11-12 12:00:00
2443096,1360.9791,1976-11-13 12:00:00
2443097,1360.979,1976-11-14 12:00:00
2443098,1360.9871,1976-11-15 12:00:00
2443099,1360.9768,1976-11-16 12:00:00
2443100,1361.0017,1976-11-17 12:00:00
2443101,1360.9662,1976-11-18 12:00:00
2443102,1360.941,1976-11-19 12:00:00
2443103,1360.9098,1976-11-20 12:00:00
2443104,1360.8887,1976-11-21 12:00:00
2443105,1360.8757,1976-11-22 12:00:00
2443106,1360.901,1976-11-23 12:00:00
2443107,1360.8776,1976-11-24 12:00:00
2443108,1360.9095,1976-11-25 12:00:00
2443109,1360.9153,1976-11-26 12:00:00
2443110,1360.9317,1976-11-27 12:00:00
2443111,1360.9471,1976-11-28 12:00:00
2443112,1360.9586,1976-11-29 12:00:00
2443113,1360.9791,1976-11-30 12:00:00
2443114,1360.9889,1976-12-01 12:00:00
2443115,1360.9891,1976-12-02 12:00:00
2443116,1360.9923,1976-12-03 12:00:00
2443117,1360.9923,1976-12-04 12:00:00
2443118,1360.9823,1976-12-05 12:00:00
2443119,1360.981,1976-12-06 12:00:00
2443120,1360.9797,1976-12-07 12:00:00
2443121,1360.9518,1976-12-08 12:00:00
2443122,1360.9484,1976-12-09 12:00:00
2443123,1360.9047,1976-12-10 12:00:00
2443124,1360.8912,1976-12-11 12:00:00
2443125,1360.8756,1976-12-12 12:00:00
2443126,1360.9387,1976-12-13 12:00:00
2443127,1360.9199,1976-12-14 12:00:00
2443128,1360.8986,1976-12-15 12:00:00
2443129,1360.9022,1976-12-16 12:00:00
2443130,1360.9049,1976-12-17 12:00:00
2443131,1360.9392,1976-12-18 12:00:00
2443132,1360.9237,1976-12-19 12:00:00
2443133,1360.9098,1976-12-20 12:00:00
2443134,1360.9225,1976-12-21 12:00:00
2443135,1360.9364,1976-12-22 12:00:00
2443136,1360.9625,1976-12-23 12:00:00
2443137,1360.9525,1976-12-24 12:00:00
2443138,1360.9702,1976-12-25 12:00:00
2443139,1360.9331,1976-12-26 12:00:00
2443140,1360.9507,1976-12-27 12:00:00
2443141,1360.9406,1976-12-28 12:00:00
2443142,1360.9588,1976-12-29 12:00:00
2443143,1360.9685,1976-12-30 12:00:00
2443144,1360.9657,1976-12-31 12:00:00
2443145,1360.9688,1977-01-01 12:00:00
2443146,1360.9486,1977-01-02 12:00:00
2443147,1360.8995,1977-01-03 12:00:00
2443148,1360.9321,1977-01-04 12:00:00
2443149,1361.0089,1977-01-05 12:00:00
2443150,1361.0215,1977-01-06 12:00:00
2443151,1361.0165,1977-01-07 12:00:00
2443152,1361.0065,1977-01-08 12:00:00
2443153,1360.9966,1977-01-09 12:00:00
2443154,1361.0064,1977-01-10 12:00:00
2443155,1361.0108,1977-01-11 12:00:00
2443156,1360.9742,1977-01-12 12:00:00
2443157,1360.802,1977-01-13 12:00:00
2443158,1360.856,1977-01-14 12:00:00
2443159,1360.8774,1977-01-15 12:00:00
2443160,1360.9562,1977-01-16 12:00:00
2443161,1360.9664,1977-01-17 12:00:00
2443162,1360.8712,1977-01-18 12:00:00
2443163,1361.0092,1977-01-19 12:00:00
2443164,1361.0681,1977-01-20 12:00:00
2443165,1361.0602,1977-01-21 12:00:00
2443166,1361.0502,1977-01-22 12:00:00
2443167,1360.9477,1977-01-23 12:00:00
2443168,1360.9957,1977-01-24 12:00:00
2443169,1361.0089,1977-01-25 12:00:00
2443170,1361.0304,1977-01-26 12:00:00
2443171,1361.0669,1977-01-27 12:00:00
2443172,1361.0302,1977-01-28 12:00:00
2443173,1361.0588,1977-01-29 12:00:00
2443174,1361.0951,1977-01-30 12:00:00
2443175,1361.0913,1977-01-31 12:00:00
2443176,1361.076,1977-02-01 12:00:00
2443177,1361.0779,1977-02-02 12:00:00
2443178,1361.0412,1977-02-03 12:00:00
2443179,1361.043,1977-02-04 12:00:00
2443180,1361.0772,1977-02-05 12:00:00
2443181,1361.0278,1977-02-06 12:00:00
2443182,1361.1791,1977-02-07 12:00:00
2443183,1361.0945,1977-02-08 12:00:00
2443184,1361.0235,1977-02-09 12:00:00
2443185,1361.0214,1977-02-10 12:00:00
2443186,1360.94,1977-02-11 12:00:00
2443187,1360.8589,1977-02-12 12:00:00
2443188,1360.7946,1977-02-13 12:00:00
2443189,1360.8869,1977-02-14 12:00:00
2443190,1360.9051,1977-02-15 12:00:00
2443191,1360.9319,1977-02-16 12:00:00
2443192,1360.9407,1977-02-17 12:00:00
2443193,1360.9646,1977-02-18 12:00:00
2443194,1361.0505,1977-02-19 12:00:00
2443195,1361.0681,1977-02-20 12:00:00
2443196,1361.0486,1977-02-21 12:00:00
2443197,1361.0433,1977-02-22 12:00:00
2443198,1361.0368,1977-02-23 12:00:00
2443199,1361.0389,1977-02-24 12:00:00
2443200,1361.036,1977-02-25 12:00:00
2443201,1361.0473,1977-02-26 12:00:00
2443202,1361.0563,1977-02-27 12:00:00
2443203,1361.0564,1977-02-28 12:00:00
2443204,1361.0661,1977-03-01 12:00:00
2443205,1361.027,1977-03-02 12:00:00
2443206,1361.0694,1977-03-03 12:00:00
2443207,1361.0757,1977-03-04 12:00:00
2443208,1361.0028,1977-03-05 12:00:00
2443209,1361.0349,1977-03-06 12:00:00
2443210,1361.095,1977-03-07 12:00:00
2443211,1361.0698,1977-03-08 12:00:00
2443212,1361.0724,1977-03-09 12:00:00
2443213,1361.0793,1977-03-10 12:00:00
2443214,1361.1233,1977-03-11 12:00:00
2443215,1361.0919,1977-03-12 12:00:00
2443216,1361.1159,1977-03-13 12:00:00
2443217,1361.1109,1977-03-14 12:00:00
2443218,1361.1077,1977-03-15 12:00:00
2443219,1361.0962,1977-03-16 12:00:00
2443220,1361.0863,1977-03-17 12:00:00
2443221,1361.0866,1977-03-18 12:00:00
2443222,1360.9305,1977-03-19 12:00:00
2443223,1361.0878,1977-03-20 12:00:00
2443224,1361.0878,1977-03-21 12:00:00
2443225,1361.0796,1977-03-22 12:00:00
2443226,1361.0958,1977-03-23 12:00:00
2443227,1360.9173,1977-03-24 12:00:00
2443228,1361.1073,1977-03-25 12:00:00
2443229,1361.0977,1977-03-26 12:00:00
2443230,1361.0932,1977-03-27 12:00:00
2443231,1361.098,1977-03-28 12:00:00
2443232,1361.0892,1977-03-29 12:00:00
2443233,1361.0929,1977-03-30 12:00:00
2443234,1361.0664,1977-03-31 12:00:00
2443235,1361.1048,1977-04-01 12:00:00
2443236,1361.1001,1977-04-02 12:00:00
2443237,1361.1113,1977-04-03 12:00:00
2443238,1361.1523,1977-04-04 12:00:00
2443239,1361.075,1977-04-05 12:00:00
2443240,1361.1064,1977-04-06 12:00:00
2443241,1361.2051,1977-04-07 12:00:00
2443242,1361.2061,1977-04-08 12:00:00
2443243,1361.2457,1977-04-09 12:00:00
2443244,1361.136,1977-04-10 12:00:00
2443245,1361.0703,1977-04-11 12:00:00
2443246,1361.1362,1977-04-12 12:00:00
2443247,1361.1092,1977-04-13 12:00:00
2443248,1361.0923,1977-04-14 12:00:00
2443249,1361.0562,1977-04-15 12:00:00
2443250,1360.9213,1977-04-16 12:00:00
2443251,1361.1231,1977-04-17 12:00:00
2443252,1361.0672,1977-04-18 12:00:00
2443253,1361.0664,1977-04-19 12:00:00
2443254,1361.0731,1977-04-20 12:00:00
2443255,1360.9837,1977-04-21 12:00:00
2443256,1361.1105,1977-04-22 12:00:00
2443257,1361.0964,1977-04-23 12:00:00
2443258,1361.1263,1977-04-24 12:00:00
2443259,1361.1458,1977-04-25 12:00:00
2443260,1361.1141,1977-04-26 12:00:00
2443261,1361.1027,1977-04-27 12:00:00
2443262,1361.1194,1977-04-28 12:00:00
2443263,1361.2391,1977-04-29 12:00:00
2443264,1361.1198,1977-04-30 12:00:00
2443265,1361.2154,1977-05-01 12:00:00
2443266,1361.1598,1977-05-02 12:00:00
2443267,1361.1372,1977-05-03 12:00:00
2443268,1361.0932,1977-05-04 12:00:00
2443269,1361.0862,1977-05-05 12:00:00
2443270,1361.1231,1977-05-06 12:00:00
2443271,1361.0816,1977-05-07 12:00:00
2443272,1361.1338,1977-05-08 12:00:00
2443273,1361.2143,1977-05-09 12:00:00
2443274,1361.1272,1977-05-10 12:00:00
2443275,1361.1192,1977-05-11 12:00:00
2443276,1361.297,1977-05-12 12:00:00
2443277,1361.1603,1977-05-13 12:00:00
2443278,1361.1848,1977-05-14 12:00:00
2443279,1361.2278,1977-05-15 12:00:00
2443280,1361.2046,1977-05-16 12:00:00
2443281,1361.31,1977-05-17 12:00:00
2443282,1361.3554,1977-05-18 12:00:00
2443283,1361.2631,1977-05-19 12:00:00
2443284,1361.2461,1977-05-20 12:00:00
2443285,1361.2512,1977-05-21 12:00:00
2443286,1361.2574,1977-05-22 12:00:00
2443287,1361.2613,1977-05-23 12:00:00
2443288,1361.1778,1977-05-24 12:00:00
2443289,1361.224,1977-05-25 12:00:00
2443290,1361.22,1977-05-26 12:00:00
2443291,1361.2308,1977-05-27 12:00:00
2443292,1361.1786,1977-05-28 12:00:00
2443293,1361.2491,1977-05-29 12:00:00
2443294,1361.2579,1977-05-30 12:00:00
2443295,1361.2203,1977-05-31 12:00:00
2443296,1361.1041,1977-06-01 12:00:00
2443297,1361.1886,1977-06-02 12:00:00
2443298,1361.1726,1977-06-03 12:00:00
2443299,1361.1423,1977-06-04 12:00:00
2443300,1361.1662,1977-06-05 12:00:00
2443301,1361.1424,1977-06-06 12:00:00
2443302,1361.042,1977-06-07 12:00:00
2443303,1361.0585,1977-06-08 12:00:00
2443304,1361.1295,1977-06-09 12:00:00
2443305,1361.2009,1977-06-10 12:00:00
2443306,1361.1502,1977-06-11 12:00:00
2443307,1361.0986,1977-06-12 12:00:00
2443308,1361.0679,1977-06-13 12:00:00
2443309,1361.025,1977-06-14 12:00:00
2443310,1360.9776,1977-06-15 12:00:00
2443311,1361.1851,1977-06-16 12:00:00
2443312,1361.2116,1977-06-17 12:00:00
2443313,1361.2477,1977-06-18 12:00:00
2443314,1361.2591,1977-06-19 12:00:00
2443315,1361.2928,1977-06-20 12:00:00
2443316,1361.2832,1977-06-21 12:00:00
2443317,1361.2412,1977-06-22 12:00:00
2443318,1361.2366,1977-06-23 12:00:00
2443319,1361.1332,1977-06-24 12:00:00
2443320,1361.0063,1977-06-25 12:00:00
2443321,1360.8862,1977-06-26 12:00:00
2443322,1360.846,1977-06-27 12:00:00
2443323,1360.9034,1977-06-28 12:00:00
2443324,1360.9381,1977-06-29 12:00:00
2443325,1361.0151,1977-06-30 12:00:00
2443326,1361.0819,1977-07-01 12:00:00
2443327,1361.144,1977-07-02 12:00:00
2443328,1361.1911,1977-07-03 12:00:00
2443329,1361.2403,1977-07-04 12:00:00
2443330,1361.3165,1977-07-05 12:00:00
2443331,1361.4284,1977-07-06 12:00:00
2443332,1361.0417,1977-07-07 12:00:00
2443333,1361.3774,1977-07-08 12:00:00
2443334,1361.4038,1977-07-09 12:00:00
2443335,1361.4093,1977-07-10 12:00:00
2443336,1361.4025,1977-07-11 12:00:00
2443337,1361.3896,1977-07-12 12:00:00
2443338,1361.3824,1977-07-13 12:00:00
2443339,1361.3825,1977-07-14 12:00:00
2443340,1361.3704,1977-07-15 12:00:00
2443341,1361.3576,1977-07-16 12:00:00
2443342,1361.3607,1977-07-17 12:00:00
2443343,1361.3705,1977-07-18 12:00:00
2443344,1361.3701,1977-07-19 12:00:00
2443345,1361.3351,1977-07-20 12:00:00
2443346,1361.3583,1977-07-21 12:00:00
2443347,1361.3116,1977-07-22 12:00:00
2443348,1361.3187,1977-07-23 12:00:00
2443349,1361.2369,1977-07-24 12:00:00
2443350,1361.3822,1977-07-25 12:00:00
2443351,1361.3786,1977-07-26 12:00:00
2443352,1361.4094,1977-07-27 12:00:00
2443353,1361.4145,1977-07-28 12:00:00
2443354,1361.383,1977-07-29 12:00:00
2443355,1361.2763,1977-07-30 12:00:00
2443356,1361.3318,1977-07-31 12:00:00
2443357,1361.3192,1977-08-01 12:00:00
2443358,1361.2741,1977-08-02 12:00:00
2443359,1361.2092,1977-08-03 12:00:00
2443360,1361.2323,1977-08-04 12:00:00
2443361,1361.0073,1977-08-05 12:00:00
2443362,1361.0729,1977-08-06 12:00:00
2443363,1361.1143,1977-08-07 12:00:00
2443364,1361.1112,1977-08-08 12:00:00
2443365,1361.1987,1977-08-09 12:00:00
2443366,1361.3026,1977-08-10 12:00:00
2443367,1361.3643,1977-08-11 12:00:00
2443368,1361.4272,1977-08-12 12:00:00
2443369,1361.5065,1977-08-13 12:00:00
2443370,1361.581,1977-08-14 12:00:00
2443371,1361.6367,1977-08-15 12:00:00
2443372,1361.7144,1977-08-16 12:00:00
2443373,1361.7239,1977-08-17 12:00:00
2443374,1361.299,1977-08-18 12:00:00
2443375,1361.6689,1977-08-19 12:00:00
2443376,1361.681,1977-08-20 12:00:00
2443377,1361.5875,1977-08-21 12:00:00
2443378,1361.5091,1977-08-22 12:00:00
2443379,1361.5104,1977-08-23 12:00:00
2443380,1361.41,1977-08-24 12:00:00
2443381,1361.2116,1977-08-25 12:00:00
2443382,1361.1616,1977-08-26 12:00:00
2443383,1361.1279,1977-08-27 12:00:00
2443384,1361.1541,1977-08-28 12:00:00
2443385,1361.2899,1977-08-29 12:00:00
2443386,1361.3188,1977-08-30 12:00:00
2443387,1361.2312,1977-08-31 12:00:00
2443388,1361.3323,1977-09-01 12:00:00
2443389,1361.2964,1977-09-02 12:00:00
2443390,1361.1803,1977-09-03 12:00:00
2443391,1361.1764,1977-09-04 12:00:00
2443392,1361.2433,1977-09-05 12:00:00
2443393,1361.2811,1977-09-06 12:00:00
2443394,1361.3548,1977-09-07 12:00:00
2443395,1361.3075,1977-09-08 12:00:00
2443396,1361.3256,1977-09-09 12:00:00
2443397,1361.1377,1977-09-10 12:00:00
2443398,1361.1059,1977-09-11 12:00:00
2443399,1361.0652,1977-09-12 12:00:00
2443400,1360.9916,1977-09-13 12:00:00
2443401,1360.6036,1977-09-14 12:00:00
2443402,1361.0653,1977-09-15 12:00:00
2443403,1360.9759,1977-09-16 12:00:00
2443404,1361.1337,1977-09-17 12:00:00
2443405,1361.2624,1977-09-18 12:00:00
2443406,1361.058,1977-09-19 12:00:00
2443407,1360.9138,1977-09-20 12:00:00
2443408,1361.1666,1977-09-21 12:00:00
2443409,1360.9888,1977-09-22 12:00:00
2443410,1361.0421,1977-09-23 12:00:00
2443411,1360.9241,1977-09-24 12:00:00
2443412,1361.0319,1977-09-25 12:00:00
2443413,1360.9535,1977-09-26 12:00:00
2443414,1360.9418,1977-09-27 12:00:00
2443415,1360.8954,1977-09-28 12:00:00
2443416,1360.9386,1977-09-29 12:00:00
2443417,1361.1846,1977-09-30 12:00:00
2443418,1360.7311,1977-10-01 12:00:00
2443419,1361.0645,1977-10-02 12:00:00
2443420,1360.8333,1977-10-03 12:00:00
2443421,1360.792,1977-10-04 12:00:00
2443422,1360.8601,1977-10-05 12:00:00
2443423,1360.8868,1977-10-06 12:00:00
2443424,1361.0846,1977-10-07 12:00:00
2443425,1361.1455,1977-10-08 12:00:00
2443426,1361.3262,1977-10-09 12:00:00
2443427,1361.4213,1977-10-10 12:00:00
2443428,1361.4211,1977-10-11 12:00:00
2443429,1361.4138,1977-10-12 12:00:00
2443430,1361.2011,1977-10-13 12:00:00
2443431,1361.2927,1977-10-14 12:00:00
2443432,1361.2804,1977-10-15 12:00:00
2443433,1361.2943,1977-10-16 12:00:00
2443434,1361.2678,1977-10-17 12:00:00
2443435,1361.3065,1977-10-18 12:00:00
2443436,1361.2326,1977-10-19 12:00:00
2443437,1360.9846,1977-10-20 12:00:00
2443438,1360.9698,1977-10-21 12:00:00
2443439,1360.9702,1977-10-22 12:00:00
2443440,1361.0551,1977-10-23 12:00:00
2443441,1361.0847,1977-10-24 12:00:00
2443442,1361.0689,1977-10-25 12:00:00
2443443,1361.1393,1977-10-26 12:00:00
2443444,1361.1356,1977-10-27 12:00:00
2443445,1361.1846,1977-10-28 12:00:00
2443446,1361.0942,1977-10-29 12:00:00
2443447,1361.0531,1977-10-30 12:00:00
2443448,1360.9042,1977-10-31 12:00:00
2443449,1360.9887,1977-11-01 12:00:00
2443450,1360.9778,1977-11-02 12:00:00
2443451,1361.0249,1977-11-03 12:00:00
2443452,1361.1483,1977-11-04 12:00:00
2443453,1361.1648,1977-11-05 12:00:00
2443454,1361.1995,1977-11-06 12:00:00
2443455,1361.2531,1977-11-07 12:00:00
2443456,1361.2876,1977-11-08 12:00:00
2443457,1361.3098,1977-11-09 12:00:00
2443458,1361.3404,1977-11-10 12:00:00
2443459,1361.4104,1977-11-11 12:00:00
2443460,1361.4303,1977-11-12 12:00:00
2443461,1361.4955,1977-11-13 12:00:00
2443462,1361.6162,1977-11-14 12:00:00
2443463,1361.6829,1977-11-15 12:00:00
2443464,1361.8017,1977-11-16 12:00:00
2443465,1361.7847,1977-11-17 12:00:00
2443466,1361.6504,1977-11-18 12:00:00
2443467,1361.7644,1977-11-19 12:00:00
2443468,1361.8711,1977-11-20 12:00:00
2443469,1362.034,1977-11-21 12:00:00
2443470,1362.1109,1977-11-22 12:00:00
